접수년도,자치구코드,자치구명,법정동코드,법정동명,지번구분코드,지번구분,본번,부번,층,계약일,전월세구분,임대면적,보증금(만원),임대료(만원),건물명,건축년도,건물용도,주소,위도,경도,제곱미터당전세가,평당전세가
2013,11380,은평구,10600,대조동,1,대지,186,43,4.0,20130902,월세,21.78,500,50,오피스텔 원,2004.0,오피스텔,은평구 대조동 186-43,37.6168741,126.9223658,22.96,6.94
2014,11500,강서구,10300,화곡동,1,대지,392,62,-1.0,20140312,전세,62.31,12000,0,두암리버빌C동,2001.0,연립다세대,강서구 화곡동 392-62,37.5325834,126.8488916,192.59,58.26
2022,11560,영등포구,10200,영등포동1가,1,대지,94,2,5.0,20220723,전세,14.84,20000,0,여의도더리브스타일,2020.0,아파트,영등포구 영등포동1가 94-2,37.5176777,126.9128393,1347.71,407.68
2022,11500,강서구,10600,내발산동,1,대지,657,0,16.0,20221014,월세,101.87,40000,113,우장산힐스테이트,2005.0,아파트,강서구 내발산동 657,37.55606849999999,126.8402308,392.66,118.78
2015,11290,성북구,12700,보문동5가,1,대지,199,0,2.0,20150106,전세,31.62,12000,0,태영빌,2013.0,연립다세대,성북구 보문동5가 199,37.5816518,127.020389,379.51,114.8
2019,11530,구로구,10100,신도림동,1,대지,290,0,9.0,20190122,전세,52.45,24000,0,미성,1987.0,아파트,구로구 신도림동 290,37.5073339,126.8764714,457.58,138.42
2018,11620,관악구,10100,봉천동,1,대지,899,4,5.0,20180404,전세,27.76,24000,0,현대M타운101동,2017.0,연립다세대,관악구 봉천동 899-4,37.4859172,126.9466625,864.55,261.53
2021,11500,강서구,10300,화곡동,1,대지,922,11,7.0,20210818,월세,23.6,11500,43,해평스퀘어,2018.0,아파트,강서구 화곡동 922-11,37.5293973,126.8404673,487.29,147.4
2019,11740,강동구,10600,둔촌동,1,대지,518,3,3.0,20190111,전세,29.89,18000,0,화영,2013.0,연립다세대,강동구 둔촌동 518-3,37.5288088,127.137698,602.21,182.17
2020,11260,중랑구,10100,면목동,1,대지,132,60,3.0,20191201,전세,41.65,8000,0,(132-60),1992.0,연립다세대,중랑구 면목동 132-60,37.5916219,127.0846013,192.08,58.1
2022,11680,강남구,10300,개포동,1,대지,177,0,5.0,20220803,월세,163.85,128000,50,현대3,1986.0,아파트,강남구 개포동 177,37.4878919,127.0609561,781.2,236.31
2015,11710,송파구,11400,마천동,1,대지,271,59,2.0,20150505,월세,42.83,6500,30,퍼브릭빌,2002.0,연립다세대,송파구 마천동 271-59,37.4926481,127.1580105,151.76,45.91
2018,11320,도봉구,10700,창동,1,대지,305,0,4.0,20180908,전세,49.94,20000,0,창동주공1단지,1990.0,아파트,도봉구 창동 305,37.6534849,127.0393781,400.48,121.15
2011,11740,강동구,10900,천호동,1,대지,442,34,10.0,20111115,월세,32.67,1000,70,대동피렌체리버,2004.0,오피스텔,강동구 천호동 442-34,37.5411518,127.1239459,30.61,9.26
2014,11680,강남구,10100,역삼동,1,대지,706,20,7.0,20140207,월세,43.58,1000,100,한화진넥스빌,2001.0,아파트,강남구 역삼동 706-20,37.5019556,127.0442424,22.95,6.94
2021,11620,관악구,10100,봉천동,1,대지,1730,1,16.0,20210929,전세,84.98,50000,0,e편한세상서울대입구2단지,2019.0,아파트,관악구 봉천동 1730-1,37.4764247,126.9424942,588.37,177.98
2013,11380,은평구,11000,증산동,2,산,10,22,1.0,20130712,전세,48.96,7500,0,한신빌라,1989.0,연립다세대,은평구 증산동 10-22,37.5870735,126.9066728,153.19,46.34
2018,11560,영등포구,11400,당산동4가,1,대지,30,1,23.0,20180723,월세,84.69,35000,50,당산현대5차,2000.0,아파트,영등포구 당산동4가 30-1,37.5296392,126.9008126,413.27,125.01
2016,11620,관악구,10100,봉천동,1,대지,881,8,6.0,20161006,월세,17.67,1500,40,(881-8),2004.0,오피스텔,관악구 봉천동 881-8,37.4800299,126.9479258,84.89,25.68
2016,11650,서초구,10800,서초동,1,대지,1337,3,3.0,20160820,월세,20.34,85,85,urbanplace,2014.0,아파트,서초구 서초동 1337-3,37.4916485,127.0289555,4.18,1.26
2020,11740,강동구,10500,길동,1,대지,341,17,3.0,20201130,전세,42.0,25000,0,비에스퓨전빌,2010.0,연립다세대,강동구 길동 341-17,37.5419432,127.1449893,595.24,180.06
2013,11650,서초구,10800,서초동,1,대지,1336,0,11.0,20130402,전세,100.25,34000,0,우성1,1979.0,아파트,서초구 서초동 1336,37.4783695,127.0144784,339.15,102.59
2020,11380,은평구,10900,신사동,1,대지,361,0,2.0,20200901,전세,75.15,42000,0,삼부,2001.0,아파트,은평구 신사동 361,37.59568489999999,126.9134496,558.88,169.06
2017,11710,송파구,10400,송파동,1,대지,243,0,16.0,20170426,월세,87.05,50000,70,래미안송파파인탑,2012.0,아파트,송파구 송파동 243,37.5026768,127.1200063,574.38,173.75
2011,11305,강북구,10100,미아동,1,대지,329,45,4.0,20110502,전세,39.96,9000,0,다우힐스빌,2008.0,연립다세대,강북구 미아동 329-45,37.6183025,127.0261851,225.23,68.13
2017,11230,동대문구,10200,용두동,1,대지,779,0,2.0,20170830,전세,58.59,25000,0,신동아,1994.0,아파트,동대문구 용두동 779,37.5726981,127.0323149,426.69,129.07
2022,11500,강서구,10300,화곡동,1,대지,987,7,3.0,20220528,전세,17.04,16500,0,원타워 5차 오피스텔,2021.0,오피스텔,강서구 화곡동 987-7,37.5503261,126.8480289,968.31,292.91
2019,11500,강서구,10500,마곡동,1,대지,773,1,6.0,20190806,월세,23.0,500,54,마곡역센트럴푸르지오시티,2016.0,오피스텔,강서구 마곡동 773-1,37.5604055,126.8281828,21.74,6.58
2013,11230,동대문구,10600,장안동,1,대지,374,1,4.0,20131222,전세,43.42,10000,0,장안현대벤처빌,2004.0,오피스텔,동대문구 장안동 374-1,37.5685279,127.0688109,230.31,69.67
2021,11740,강동구,10200,고덕동,1,대지,263,2,3.0,20210706,전세,29.77,26000,0,아리해피하우스,2021.0,연립다세대,강동구 고덕동 263-2,37.561299,127.1617447,873.36,264.19
2020,11710,송파구,10100,잠실동,1,대지,44,0,11.0,20200618,전세,59.97,74000,0,레이크팰리스,2006.0,아파트,송파구 잠실동 44,37.508561,127.0948204,1233.95,373.27
2018,11710,송파구,10300,풍납동,1,대지,397,1,2.0,20180125,월세,19.67,5500,44,드림스페이스II,2014.0,아파트,송파구 풍납동 397-1,37.5282613,127.1154674,279.61,84.58
2012,11545,금천구,10300,시흥동,1,대지,1026,0,13.0,20120221,전세,113.33,25000,0,남서울힐스테이트,2014.0,아파트,금천구 시흥동 1026,37.447804,126.9012343,220.59,66.73
2021,11440,마포구,12300,망원동,1,대지,404,37,4.0,20210305,월세,19.22,2000,75,보타닉타운,2017.0,연립다세대,마포구 망원동 404-37,37.5549456,126.9046362,104.06,31.48
2015,11650,서초구,10600,잠원동,1,대지,63,2,10.0,20150207,전세,59.55,58000,0,신반포청구,1998.0,아파트,서초구 잠원동 63-2,37.5141383,127.0084525,973.97,294.63
2022,11260,중랑구,10200,상봉동,1,대지,105,16,4.0,20220406,전세,18.78,15500,0,대영리치빌(105-16),2019.0,연립다세대,중랑구 상봉동 105-16,37.5939298,127.0887648,825.35,249.67
2013,11650,서초구,10300,우면동,1,대지,717,0,11.0,20130309,전세,84.84,36500,0,서초네이처힐3단지,2013.0,아파트,서초구 우면동 717,37.4641351,127.0277188,430.22,130.14
2019,11710,송파구,10900,장지동,1,대지,897,0,12.0,20181124,전세,84.78,61000,0,위례중앙푸르지오1단지,2016.0,아파트,송파구 장지동 897,37.4748062,127.141566,719.51,217.65
2012,11680,강남구,10300,개포동,1,대지,12,0,3.0,20120615,전세,51.12,20500,0,삼익대청아파트,1992.0,아파트,강남구 개포동 12,37.4941844,127.0752156,401.02,121.31
2022,11305,강북구,10100,미아동,1,대지,791,1529,3.0,20220414,전세,33.78,9000,0,(791-1529),1999.0,연립다세대,강북구 미아동 791-1529,37.6261146,127.0126868,266.43,80.6
2021,11470,양천구,10200,목동,1,대지,752,1,8.0,20210215,전세,84.21,80000,0,극동늘푸른,1998.0,아파트,양천구 목동 752-1,37.5385335,126.8714382,950.01,287.38
2015,11500,강서구,10900,방화동,1,대지,585,4,4.0,20130717,월세,58.29,500,45,삼미,1982.0,아파트,강서구 방화동 585-4,37.56739960000001,126.8084383,8.58,2.59
2018,11650,서초구,10800,서초동,1,대지,1309,2,5.0,20180615,전세,27.52,22000,0,강남역 2차 I'PARK,2013.0,오피스텔,서초구 서초동 1309-2,37.5023003,127.0239924,799.42,241.82
2022,11545,금천구,10200,독산동,1,대지,234,41,1.0,20221031,전세,60.16,25000,0,(234-41),1997.0,연립다세대,금천구 독산동 234-41,37.4750855,126.9047107,415.56,125.71
2019,11710,송파구,10300,풍납동,1,대지,391,0,4.0,20190613,전세,79.95,43900,0,극동,1987.0,아파트,송파구 풍납동 391,37.5266019,127.1167165,549.09,166.1
2013,11350,노원구,10500,상계동,1,대지,647,0,9.0,20130318,월세,49.94,2000,62,상계주공12(고층),1988.0,아파트,노원구 상계동 647,37.6661657,127.0593193,40.05,12.11
2020,11215,광진구,10300,구의동,1,대지,208,35,4.0,20200825,전세,64.28,25000,0,청라빌라(208-35),2012.0,연립다세대,광진구 구의동 208-35,37.542055,127.0917868,388.92,117.65
2021,11290,성북구,13000,보문동1가,1,대지,3,15,2.0,20210924,월세,13.44,2000,45,해마루,2013.0,연립다세대,성북구 보문동1가 3-15,37.5880235,127.0189526,148.81,45.01
2021,11560,영등포구,13300,대림동,1,대지,785,1,19.0,20210815,월세,84.75,15000,69,현대1,1992.0,아파트,영등포구 대림동 785-1,37.5021415,126.8948986,176.99,53.54
2017,11290,성북구,13400,길음동,1,대지,1278,0,18.0,20170919,월세,84.84,6000,100,길음동동부센트레빌(1278-0),2003.0,아파트,성북구 길음동 1278,37.6103707,127.024274,70.72,21.39
2021,11320,도봉구,10700,창동,1,대지,808,0,16.0,20201126,전세,84.97,55000,0,동아청솔,1997.0,아파트,도봉구 창동 808,37.6572501,127.0483041,647.29,195.8
2019,11440,마포구,12300,망원동,1,대지,456,5,5.0,20190130,월세,21.61,8000,20,(456-5),2008.0,연립다세대,마포구 망원동 456-5,37.5536829,126.9011221,370.2,111.99
2020,11680,강남구,11800,도곡동,1,대지,452,10,2.0,20200624,월세,39.08,20000,25,좋은집,2001.0,연립다세대,강남구 도곡동 452-10,37.4826284,127.044899,511.77,154.81
2015,11500,강서구,10100,염창동,1,대지,282,19,13.0,20150207,전세,78.86,37000,0,현대아이파크,2005.0,아파트,강서구 염창동 282-19,37.5475425,126.8757832,469.19,141.93
2019,11410,서대문구,10100,충정로2가,1,대지,192,0,16.0,20190123,월세,25.35,5000,50,서대문 디오빌 오피스텔,2009.0,오피스텔,서대문구 충정로2가 192,37.5641297,126.9649,197.24,59.66
2020,11680,강남구,10500,삼성동,1,대지,38,3,3.0,20200805,월세,38.91,1000,90,A&C빌딩,2002.0,연립다세대,강남구 삼성동 38-3,37.5112979,127.0454391,25.7,7.77
2012,11470,양천구,10200,목동,1,대지,956,0,10.0,20120419,전세,84.99,30000,0,롯데캐슬위너,2005.0,아파트,양천구 목동 956,37.5468897,126.8672385,352.98,106.78
2012,11500,강서구,10400,가양동,1,대지,1460,0,12.0,20120309,전세,84.99,20000,0,한강타운,1993.0,아파트,강서구 가양동 1460,37.5713845,126.8449875,235.32,71.18
2014,11440,마포구,12700,상암동,1,대지,1660,0,7.0,20140426,월세,84.74,9000,110,상암월드컵파크7단지,2005.0,아파트,마포구 상암동 1660,37.5817586,126.8814802,106.21,32.13
2022,11680,강남구,11500,수서동,1,대지,708,0,7.0,20220610,전세,49.2,52500,0,삼익,1992.0,아파트,강남구 수서동 708,37.4891608,127.1009461,1067.07,322.79
2021,11500,강서구,10500,마곡동,1,대지,751,0,11.0,20210610,전세,84.88,70000,0,마곡엠벨리(15단지),2014.0,아파트,강서구 마곡동 751,37.5567469,126.8281224,824.69,249.47
2018,11500,강서구,10500,마곡동,1,대지,760,0,5.0,20180414,월세,21.86,1000,47,마곡나루역보타닉푸르지오시티,2017.0,오피스텔,강서구 마곡동 760,37.5673178,126.8270022,45.75,13.84
2017,11470,양천구,10200,목동,1,대지,925,0,3.0,20170114,전세,59.39,37000,0,목동신시가지7,1986.0,아파트,양천구 목동 925,37.5288229,126.8678406,623.0,188.46
2014,11290,성북구,13300,정릉동,1,대지,406,0,13.0,20140214,전세,114.93,33000,0,정릉푸르지오,2005.0,아파트,성북구 정릉동 406,37.6062924,127.009991,287.13,86.86
2021,11500,강서구,10500,마곡동,1,대지,797,14,13.0,20201123,월세,24.46,1000,62,힐스테이트에코마곡,2016.0,오피스텔,강서구 마곡동 797-14,37.5596207,126.8372262,40.88,12.37
2015,11350,노원구,10500,상계동,1,대지,666,0,2.0,20150529,전세,58.01,18000,0,상계주공10(고층),1988.0,아파트,노원구 상계동 666,37.6630142,127.0557097,310.29,93.86
2018,11710,송파구,10500,석촌동,1,대지,229,18,4.0,20171106,전세,40.04,18100,0,다송,2001.0,연립다세대,송파구 석촌동 229-18,37.5001716,127.0999271,452.05,136.74
2017,11680,강남구,11200,자곡동,1,대지,618,0,7.0,20161123,월세,84.29,5000,140,엘에이치강남브리즈힐,2014.0,아파트,강남구 자곡동 618,37.4726111,127.090992,59.32,17.94
2022,11500,강서구,10200,등촌동,1,대지,715,0,10.0,20221017,전세,134.99,78000,0,등촌동아이파크,2004.0,아파트,강서구 등촌동 715,37.5439159,126.8602292,577.82,174.79
2022,11560,영등포구,11300,당산동3가,1,대지,398,1,8.0,20220409,전세,13.83,23000,0,당산파크뷰,2022.0,연립다세대,영등포구 당산동3가 398-1,37.5257844,126.8949821,1663.05,503.07
2022,11470,양천구,10100,신정동,1,대지,1003,14,3.0,20220714,월세,43.24,3000,70,(1003-14),2003.0,연립다세대,양천구 신정동 1003-14,37.5234414,126.8622138,69.38,20.99
2017,11440,마포구,10400,도화동,1,대지,82,0,13.0,20170415,월세,68.94,18000,50,우성,1991.0,아파트,마포구 도화동 82,37.5363674,126.9470638,261.1,78.98
2019,11410,서대문구,11100,홍제동,1,대지,313,22,4.0,20190211,전세,76.2,18000,0,홍제렉스빌,2008.0,연립다세대,서대문구 홍제동 313-22,37.5862731,126.9431232,236.22,71.46
2019,11350,노원구,10400,하계동,1,대지,354,0,7.0,20190211,전세,59.4,28000,0,학여울청구,1999.0,아파트,노원구 하계동 354,37.6363492,127.0613398,471.38,142.59
2018,11260,중랑구,10300,중화동,1,대지,10,0,1.0,20180308,전세,52.83,14000,0,봉상아트빌라,1991.0,연립다세대,중랑구 중화동 10,37.6020696,127.0859634,265.0,80.16
2019,11500,강서구,10500,마곡동,1,대지,760,2,7.0,20190907,월세,23.39,2000,46,마곡나루역캐슬파크,2016.0,오피스텔,강서구 마곡동 760-2,37.567879,126.8274685,85.51,25.87
2022,11440,마포구,12300,망원동,1,대지,525,0,3.0,20220608,전세,47.16,54000,0,솔루체2차아파트,2022.0,아파트,마포구 망원동 525,37.5554884,126.8998606,1145.04,346.37
2018,11440,마포구,11400,창전동,1,대지,443,0,8.0,20180912,전세,83.87,57000,0,해모로,2007.0,아파트,마포구 창전동 443,37.5462717,126.9296859,679.62,205.59
2018,11260,중랑구,10600,신내동,1,대지,660,0,3.0,20180528,전세,39.59,1328,0,신내(10단지),1996.0,아파트,중랑구 신내동 660,37.6092678,127.0946021,33.54,10.15
2022,11545,금천구,10200,독산동,1,대지,1088,0,12.0,20221110,전세,38.64,18000,0,독산주공14단지,1990.0,아파트,금천구 독산동 1088,37.4600843,126.8864839,465.84,140.92
2021,11680,강남구,10300,개포동,1,대지,654,0,3.0,20210803,전세,165.08,95500,0,현대2,1986.0,아파트,강남구 개포동 654,37.4824771,127.0512529,578.51,175.0
2017,11710,송파구,10600,삼전동,1,대지,12,13,2.0,20170418,전세,40.5,17000,0,(12-13),2008.0,연립다세대,송파구 삼전동 12-13,37.5050579,127.0905238,419.75,126.98
2021,11560,영등포구,11200,당산동2가,1,대지,16,1,5.0,20210423,월세,31.73,2000,52,당산대우,1999.0,아파트,영등포구 당산동2가 16-1,37.5211685,126.8930171,63.03,19.07
2017,11560,영등포구,11700,당산동,1,대지,121,204,8.0,20170626,전세,19.11,13000,0,리첸트,2012.0,아파트,영등포구 당산동 121-204,37.526257,126.9086401,680.27,205.78
2016,11350,노원구,10300,공릉동,1,대지,106,0,8.0,20161126,월세,134.91,39000,40,공릉해링턴플레이스,2000.0,아파트,노원구 공릉동 106,37.6277372,127.0869084,289.08,87.45
2014,11680,강남구,11200,자곡동,1,대지,602,0,15.0,20141128,월세,74.89,14800,42,엘에이치강남아이파크,2014.0,아파트,강남구 자곡동 602,37.4746612,127.1014323,197.62,59.78
2021,11680,강남구,10100,역삼동,1,대지,757,0,13.0,20210615,전세,59.4,72400,0,역삼래미안,2005.0,아파트,강남구 역삼동 757,37.4975157,127.0500483,1218.86,368.7
2011,11290,성북구,12100,안암동1가,1,대지,361,0,7.0,20110418,전세,59.7,22000,0,안암동삼성래미안,2005.0,아파트,성북구 안암동1가 361,37.589306,127.0237492,368.51,111.47
2019,11470,양천구,10200,목동,1,대지,714,14,5.0,20190415,전세,29.52,29500,0,빈하우스,2019.0,연립다세대,양천구 목동 714-14,37.540416,126.8651609,999.32,302.3
2018,11410,서대문구,11200,대현동,1,대지,90,42,7.0,20180214,월세,13.98,1000,65,이대다올노블리움2차(에이동),2018.0,연립다세대,서대문구 대현동 90-42,37.5573779,126.9441629,71.53,21.64
2012,11380,은평구,10900,신사동,1,대지,28,30,2.0,20120923,전세,75.24,16500,0,명진하이빌(28-30),2009.0,연립다세대,은평구 신사동 28-30,37.5970558,126.9121769,219.3,66.34
2020,11710,송파구,10200,신천동,1,대지,11,0,4.0,20200704,전세,82.45,48000,0,장미2,1979.0,아파트,송파구 신천동 11,37.5200302,127.1026164,582.17,176.11
2019,11650,서초구,10800,서초동,1,대지,1510,10,6.0,20190105,월세,47.64,15000,65,성은빌딩,2002.0,연립다세대,서초구 서초동 1510-10,37.4873517,127.0088826,314.86,95.25
2021,11710,송파구,10200,신천동,1,대지,7,0,10.0,20210323,전세,82.45,54600,0,장미1,1979.0,아파트,송파구 신천동 7,37.5188846,127.0992806,662.22,200.32
2012,11650,서초구,10100,방배동,1,대지,767,28,,20120507,전세,36.84,8000,0,명신빌라나동,1988.0,연립다세대,서초구 방배동 767-28,37.4946233,126.9848669,217.16,65.69
2012,11680,강남구,11400,일원동,1,대지,661,1,1.0,20120901,전세,49.08,12000,0,신성주택,1986.0,연립다세대,강남구 일원동 661-1,37.4914711,127.0851836,244.5,73.96
2021,11620,관악구,10100,봉천동,1,대지,1666,51,13.0,20211208,월세,11.61,3536,13,더헤르미온,2021.0,연립다세대,관악구 봉천동 1666-51,37.4807776,126.9551884,304.57,92.13
2018,11560,영등포구,10700,영등포동6가,1,대지,49,16,4.0,20180806,전세,24.68,22000,0,엠케이더유앤미,2018.0,연립다세대,영등포구 영등포동6가 49-16,37.5218858,126.9033605,891.41,269.65
2013,11530,구로구,10200,구로동,1,대지,701,16,4.0,20130319,월세,14.76,500,50,리츠빌,2013.0,연립다세대,구로구 구로동 701-16,37.4867249,126.8775335,33.88,10.25
2014,11710,송파구,11100,방이동,1,대지,67,9,2.0,20140317,전세,42.19,14000,0,다솜빌,2002.0,연립다세대,송파구 방이동 67-9,37.5124657,127.1089861,331.83,100.38
2019,11410,서대문구,11700,연희동,1,대지,141,34,1.0,20190604,월세,65.07,5000,70,동진빌라,1985.0,연립다세대,서대문구 연희동 141-34,37.577503,126.9366988,76.84,23.24
2020,11680,강남구,10300,개포동,1,대지,187,0,14.0,20201008,전세,83.17,53500,0,개포주공5단지,1983.0,아파트,강남구 개포동 187,37.4876225,127.0685038,643.26,194.59
2019,11440,마포구,12500,성산동,1,대지,81,18,3.0,20190910,전세,56.72,20000,0,서교빌라,1991.0,연립다세대,마포구 성산동 81-18,37.5632474,126.9098081,352.61,106.66
